Experiment,System,Region,SubjectID,Condition,Hemisphere,Effect_Size,Modality,Task
Experiment22,MD,LH_antParietal,190_KAN_parametric_17,S,L,0.168274,visual,task
Experiment22,MD,LH_antParietal,193_KAN_SpLoc_03,S,L,0.55505675,visual,task
Experiment22,MD,LH_antParietal,195_KAN_parametric_18,S,L,0.20122775,visual,task
Experiment22,MD,LH_antParietal,196_KAN_parametric_19,S,L,-0.10874325,visual,task
Experiment22,MD,LH_supFrontal,007_KAN_parametric_07,S,L,0.756581,visual,task
Experiment22,MD,LH_supFrontal,095_KAN_parametric_01,S,L,-1.025465,visual,task
Experiment22,MD,LH_supFrontal,124_KAN_parametric_08,S,L,-0.402421,visual,task
Experiment22,MD,LH_supFrontal,126_KAN_parametric_02,S,L,0.63722325,visual,task
Experiment22,MD,LH_supFrontal,127_KAN_parametric_03,S,L,1.3831455,visual,task
Experiment22,MD,LH_supFrontal,132_KAN_parametric_16,S,L,0.31652825,visual,task
Experiment22,MD,LH_supFrontal,142_KAN_parametric_04,S,L,1.6282065,visual,task
Experiment22,MD,LH_supFrontal,149_KAN_parametric_05,S,L,0.6973,visual,task
Experiment22,MD,LH_supFrontal,151_KAN_parametric_06,S,L,-0.31064675,visual,task
Experiment22,MD,LH_supFrontal,161_KAN_parametric_09,S,L,0.3866605,visual,task
Experiment22,MD,LH_supFrontal,167_KAN_parametric_10,S,L,0.1365985,visual,task
Experiment22,MD,LH_supFrontal,190_KAN_parametric_17,S,L,0.08534375,visual,task
Experiment22,MD,LH_supFrontal,193_KAN_SpLoc_03,S,L,0.47562875,visual,task
Experiment22,MD,LH_supFrontal,195_KAN_parametric_18,S,L,0.47213825,visual,task
Experiment22,MD,LH_supFrontal,196_KAN_parametric_19,S,L,0.582808,visual,task
Experiment22,MD,LH_Precentral_A_precG,007_KAN_parametric_07,S,L,1.53825525,visual,task
Experiment22,MD,LH_Precentral_A_precG,095_KAN_parametric_01,S,L,-0.6095095,visual,task
Experiment22,MD,LH_Precentral_A_precG,124_KAN_parametric_08,S,L,0.0099085,visual,task
Experiment22,MD,LH_Precentral_A_precG,126_KAN_parametric_02,S,L,0.550046,visual,task
Experiment22,MD,LH_Precentral_A_precG,127_KAN_parametric_03,S,L,1.36082575,visual,task
Experiment22,MD,LH_Precentral_A_precG,132_KAN_parametric_16,S,L,1.83644075,visual,task
Experiment22,MD,LH_Precentral_A_precG,142_KAN_parametric_04,S,L,2.82350825,visual,task
Experiment22,MD,LH_Precentral_A_precG,149_KAN_parametric_05,S,L,0.882814,visual,task
Experiment22,MD,LH_Precentral_A_precG,151_KAN_parametric_06,S,L,0.51078375,visual,task
Experiment22,MD,LH_Precentral_A_precG,161_KAN_parametric_09,S,L,0.89995875,visual,task
Experiment22,MD,LH_Precentral_A_precG,167_KAN_parametric_10,S,L,0.84626325,visual,task
Experiment22,MD,LH_Precentral_A_precG,190_KAN_parametric_17,S,L,1.02749125,visual,task
Experiment22,MD,LH_Precentral_A_precG,193_KAN_SpLoc_03,S,L,0.93893125,visual,task
Experiment22,MD,LH_Precentral_A_precG,195_KAN_parametric_18,S,L,1.78991025,visual,task
Experiment22,MD,LH_Precentral_A_precG,196_KAN_parametric_19,S,L,0.68285525,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,007_KAN_parametric_07,S,L,2.52235775,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,095_KAN_parametric_01,S,L,-0.20742175,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,124_KAN_parametric_08,S,L,0.0475895,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,126_KAN_parametric_02,S,L,0.71337775,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,127_KAN_parametric_03,S,L,1.37007725,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,132_KAN_parametric_16,S,L,1.520507,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,142_KAN_parametric_04,S,L,0.644107,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,149_KAN_parametric_05,S,L,0.799916,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,151_KAN_parametric_06,S,L,0.2421975,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,161_KAN_parametric_09,S,L,0.981612,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,167_KAN_parametric_10,S,L,0.60644725,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,190_KAN_parametric_17,S,L,0.87573075,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,193_KAN_SpLoc_03,S,L,0.74279775,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,195_KAN_parametric_18,S,L,1.07711175,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,196_KAN_parametric_19,S,L,0.958202,visual,task
Experiment22,MD,LH_midFrontal,007_KAN_parametric_07,S,L,0.87615625,visual,task
Experiment22,MD,LH_midFrontal,095_KAN_parametric_01,S,L,-0.811352,visual,task
Experiment22,MD,LH_midFrontal,124_KAN_parametric_08,S,L,0.05315725,visual,task
Experiment22,MD,LH_midFrontal,126_KAN_parametric_02,S,L,-0.536628,visual,task
Experiment22,MD,LH_midFrontal,127_KAN_parametric_03,S,L,1.18402075,visual,task
Experiment22,MD,LH_midFrontal,132_KAN_parametric_16,S,L,0.9783785,visual,task
Experiment22,MD,LH_midFrontal,142_KAN_parametric_04,S,L,0.179203,visual,task
Experiment22,MD,LH_midFrontal,149_KAN_parametric_05,S,L,0.50092075,visual,task
Experiment22,MD,LH_midFrontal,151_KAN_parametric_06,S,L,0.4203655,visual,task
Experiment22,MD,LH_midFrontal,161_KAN_parametric_09,S,L,0.92884775,visual,task
Experiment22,MD,LH_midFrontal,167_KAN_parametric_10,S,L,0.4385625,visual,task
Experiment22,MD,LH_midFrontal,190_KAN_parametric_17,S,L,0.07104025,visual,task
Experiment22,MD,LH_midFrontal,193_KAN_SpLoc_03,S,L,1.16876625,visual,task
Experiment22,MD,LH_midFrontal,195_KAN_parametric_18,S,L,0.17247925,visual,task
Experiment22,MD,LH_midFrontal,196_KAN_parametric_19,S,L,-0.26514625,visual,task
Experiment22,MD,LH_midFrontalOrb,007_KAN_parametric_07,S,L,0.4645125,visual,task
Experiment22,MD,LH_midFrontalOrb,095_KAN_parametric_01,S,L,0.0832125,visual,task
Experiment22,MD,LH_midFrontalOrb,124_KAN_parametric_08,S,L,-0.658925,visual,task
Experiment22,MD,LH_midFrontalOrb,126_KAN_parametric_02,S,L,-0.52416175,visual,task
Experiment22,MD,LH_midFrontalOrb,127_KAN_parametric_03,S,L,0.00117875,visual,task
Experiment22,MD,LH_midFrontalOrb,132_KAN_parametric_16,S,L,0.36531175,visual,task
Experiment22,MD,LH_midFrontalOrb,142_KAN_parametric_04,S,L,0.050639,visual,task
Experiment22,MD,LH_midFrontalOrb,149_KAN_parametric_05,S,L,1.11986825,visual,task
Experiment22,MD,LH_midFrontalOrb,151_KAN_parametric_06,S,L,0.395336,visual,task
Experiment22,MD,LH_midFrontalOrb,161_KAN_parametric_09,S,L,0.53903425,visual,task
Experiment22,MD,LH_midFrontalOrb,167_KAN_parametric_10,S,L,-0.592303,visual,task
Experiment22,MD,LH_midFrontalOrb,190_KAN_parametric_17,S,L,-0.0184015,visual,task
Experiment22,MD,LH_midFrontalOrb,193_KAN_SpLoc_03,S,L,1.632644,visual,task
Experiment22,MD,LH_midFrontalOrb,195_KAN_parametric_18,S,L,0.273009,visual,task
Experiment22,MD,LH_midFrontalOrb,196_KAN_parametric_19,S,L,-0.82358025,visual,task
Experiment22,MD,LH_insula,007_KAN_parametric_07,S,L,0.7702475,visual,task
Experiment22,MD,LH_insula,095_KAN_parametric_01,S,L,-0.4525305,visual,task
Experiment22,MD,LH_insula,124_KAN_parametric_08,S,L,-0.2257195,visual,task
Experiment22,MD,LH_insula,126_KAN_parametric_02,S,L,0.189461,visual,task
Experiment22,MD,LH_insula,127_KAN_parametric_03,S,L,0.76169425,visual,task
Experiment22,MD,LH_insula,132_KAN_parametric_16,S,L,0.183575,visual,task
Experiment22,MD,LH_insula,142_KAN_parametric_04,S,L,0.915513,visual,task
Experiment22,MD,LH_insula,149_KAN_parametric_05,S,L,0.598671,visual,task
Experiment22,MD,LH_insula,151_KAN_parametric_06,S,L,-0.00204425,visual,task
Experiment22,MD,LH_insula,161_KAN_parametric_09,S,L,0.0683115,visual,task
Experiment22,MD,LH_insula,167_KAN_parametric_10,S,L,0.36340725,visual,task
Experiment22,MD,LH_insula,190_KAN_parametric_17,S,L,0.17442125,visual,task
Experiment22,MD,LH_insula,193_KAN_SpLoc_03,S,L,0.73031625,visual,task
Experiment22,MD,LH_insula,195_KAN_parametric_18,S,L,0.26091,visual,task
Experiment22,MD,LH_insula,196_KAN_parametric_19,S,L,0.497247,visual,task
Experiment22,MD,LH_medialFrontal,007_KAN_parametric_07,S,L,0.3140405,visual,task
Experiment22,MD,LH_medialFrontal,095_KAN_parametric_01,S,L,-0.508964,visual,task
Experiment22,MD,LH_medialFrontal,124_KAN_parametric_08,S,L,-0.324861,visual,task
Experiment22,MD,LH_medialFrontal,126_KAN_parametric_02,S,L,0.71135575,visual,task
Experiment22,MD,LH_medialFrontal,127_KAN_parametric_03,S,L,0.5904845,visual,task
Experiment22,MD,LH_medialFrontal,132_KAN_parametric_16,S,L,0.49978325,visual,task
Experiment22,MD,LH_medialFrontal,142_KAN_parametric_04,S,L,1.14101,visual,task
Experiment22,MD,LH_medialFrontal,149_KAN_parametric_05,S,L,0.83503675,visual,task
Experiment22,MD,LH_medialFrontal,151_KAN_parametric_06,S,L,0.0985865,visual,task
Experiment22,MD,LH_medialFrontal,161_KAN_parametric_09,S,L,1.60137725,visual,task
Experiment22,MD,LH_medialFrontal,167_KAN_parametric_10,S,L,-0.0171745,visual,task
Experiment22,MD,LH_medialFrontal,190_KAN_parametric_17,S,L,0.57783275,visual,task
Experiment22,MD,LH_medialFrontal,193_KAN_SpLoc_03,S,L,0.26439375,visual,task
Experiment22,MD,LH_medialFrontal,195_KAN_parametric_18,S,L,0.94763025,visual,task
Experiment22,MD,LH_medialFrontal,196_KAN_parametric_19,S,L,0.40143525,visual,task
Experiment22,MD,LH_postParietal,007_KAN_parametric_07,W,L,1.1815055,visual,task
Experiment22,MD,LH_postParietal,095_KAN_parametric_01,W,L,-1.1667665,visual,task
Experiment22,MD,LH_postParietal,124_KAN_parametric_08,W,L,-0.638917,visual,task
Experiment22,MD,LH_postParietal,126_KAN_parametric_02,W,L,-0.4112585,visual,task
Experiment22,MD,LH_postParietal,127_KAN_parametric_03,W,L,0.6512275,visual,task
Experiment22,MD,LH_postParietal,132_KAN_parametric_16,W,L,0.331941,visual,task
Experiment22,MD,LH_postParietal,142_KAN_parametric_04,W,L,0.402436,visual,task
Experiment22,MD,LH_postParietal,149_KAN_parametric_05,W,L,4.0486785,visual,task
Experiment22,MD,LH_postParietal,151_KAN_parametric_06,W,L,-0.406543,visual,task
Experiment22,MD,LH_postParietal,161_KAN_parametric_09,W,L,0.184516,visual,task
Experiment22,MD,LH_postParietal,167_KAN_parametric_10,W,L,0.8747875,visual,task
Experiment22,MD,LH_postParietal,190_KAN_parametric_17,W,L,0.4924695,visual,task
Experiment22,MD,LH_postParietal,193_KAN_SpLoc_03,W,L,0.6938055,visual,task
Experiment22,MD,LH_postParietal,195_KAN_parametric_18,W,L,0.6371945,visual,task
Experiment22,MD,LH_postParietal,196_KAN_parametric_19,W,L,-0.2128615,visual,task
Experiment22,MD,LH_midParietal,007_KAN_parametric_07,W,L,2.103383,visual,task
Experiment22,MD,LH_midParietal,095_KAN_parametric_01,W,L,-0.8978205,visual,task
Experiment22,MD,LH_midParietal,124_KAN_parametric_08,W,L,0.8648545,visual,task
Experiment22,MD,LH_midParietal,126_KAN_parametric_02,W,L,0.088055,visual,task
Experiment22,MD,LH_midParietal,127_KAN_parametric_03,W,L,0.864121,visual,task
Experiment22,MD,LH_midParietal,132_KAN_parametric_16,W,L,0.3326745,visual,task
Experiment22,MD,LH_midParietal,142_KAN_parametric_04,W,L,1.0058255,visual,task
Experiment22,MD,LH_midParietal,149_KAN_parametric_05,W,L,2.7588415,visual,task
Experiment22,MD,LH_midParietal,151_KAN_parametric_06,W,L,0.996301,visual,task
Experiment22,MD,LH_midParietal,161_KAN_parametric_09,W,L,0.5730055,visual,task
Experiment22,MD,LH_midParietal,167_KAN_parametric_10,W,L,0.857328,visual,task
Experiment22,MD,LH_midParietal,190_KAN_parametric_17,W,L,1.7970225,visual,task
Experiment22,MD,LH_midParietal,193_KAN_SpLoc_03,W,L,1.0274015,visual,task
Experiment22,MD,LH_midParietal,195_KAN_parametric_18,W,L,0.7717515,visual,task
Experiment22,MD,LH_midParietal,196_KAN_parametric_19,W,L,-0.2714395,visual,task
Experiment22,MD,LH_antParietal,007_KAN_parametric_07,W,L,0.7981085,visual,task
Experiment22,MD,LH_antParietal,095_KAN_parametric_01,W,L,-1.3189115,visual,task
Experiment22,MD,LH_antParietal,124_KAN_parametric_08,W,L,0.0964635,visual,task
Experiment22,MD,LH_antParietal,126_KAN_parametric_02,W,L,0.1713345,visual,task
Experiment22,MD,LH_antParietal,127_KAN_parametric_03,W,L,0.6329185,visual,task
Experiment22,MD,LH_antParietal,132_KAN_parametric_16,W,L,-0.1920885,visual,task
Experiment22,MD,LH_antParietal,142_KAN_parametric_04,W,L,0.771799,visual,task
Experiment22,MD,LH_antParietal,149_KAN_parametric_05,W,L,1.50026,visual,task
Experiment22,MD,LH_antParietal,151_KAN_parametric_06,W,L,0.158192,visual,task
Experiment22,MD,LH_antParietal,161_KAN_parametric_09,W,L,0.0783945,visual,task
Experiment22,MD,LH_antParietal,167_KAN_parametric_10,W,L,-0.4494895,visual,task
Experiment22,MD,LH_antParietal,190_KAN_parametric_17,W,L,0.456223,visual,task
Experiment22,MD,LH_antParietal,193_KAN_SpLoc_03,W,L,0.399565,visual,task
Experiment22,MD,LH_antParietal,195_KAN_parametric_18,W,L,0.387349,visual,task
Experiment22,MD,LH_antParietal,196_KAN_parametric_19,W,L,-0.213305,visual,task
Experiment22,MD,LH_supFrontal,007_KAN_parametric_07,W,L,0.801907,visual,task
Experiment22,MD,LH_supFrontal,095_KAN_parametric_01,W,L,-1.2194695,visual,task
Experiment22,MD,LH_supFrontal,124_KAN_parametric_08,W,L,0.151071,visual,task
Experiment22,MD,LH_supFrontal,126_KAN_parametric_02,W,L,0.7030045,visual,task
Experiment22,MD,LH_supFrontal,127_KAN_parametric_03,W,L,1.70835,visual,task
Experiment22,MD,LH_supFrontal,132_KAN_parametric_16,W,L,0.221512,visual,task
Experiment22,MD,LH_supFrontal,142_KAN_parametric_04,W,L,2.122947,visual,task
Experiment22,MD,LH_supFrontal,149_KAN_parametric_05,W,L,1.128479,visual,task
Experiment22,MD,LH_supFrontal,151_KAN_parametric_06,W,L,0.0438415,visual,task
Experiment22,MD,LH_supFrontal,161_KAN_parametric_09,W,L,0.578154,visual,task
Experiment22,MD,LH_supFrontal,167_KAN_parametric_10,W,L,0.247392,visual,task
Experiment22,MD,LH_supFrontal,190_KAN_parametric_17,W,L,0.317658,visual,task
Experiment22,MD,LH_supFrontal,193_KAN_SpLoc_03,W,L,0.7403965,visual,task
Experiment22,MD,LH_supFrontal,195_KAN_parametric_18,W,L,1.366568,visual,task
Experiment22,MD,LH_supFrontal,196_KAN_parametric_19,W,L,0.195966,visual,task
Experiment22,MD,LH_Precentral_A_precG,007_KAN_parametric_07,W,L,1.5501085,visual,task
Experiment22,MD,LH_Precentral_A_precG,095_KAN_parametric_01,W,L,-1.16445,visual,task
Experiment22,MD,LH_Precentral_A_precG,124_KAN_parametric_08,W,L,0.319163,visual,task
Experiment22,MD,LH_Precentral_A_precG,126_KAN_parametric_02,W,L,0.9027045,visual,task
Experiment22,MD,LH_Precentral_A_precG,127_KAN_parametric_03,W,L,1.412228,visual,task
Experiment22,MD,LH_Precentral_A_precG,132_KAN_parametric_16,W,L,1.914656,visual,task
Experiment22,MD,LH_Precentral_A_precG,142_KAN_parametric_04,W,L,2.884027,visual,task
Experiment22,MD,LH_Precentral_A_precG,149_KAN_parametric_05,W,L,1.4527,visual,task
Experiment22,MD,LH_Precentral_A_precG,151_KAN_parametric_06,W,L,0.8640355,visual,task
Experiment22,MD,LH_Precentral_A_precG,161_KAN_parametric_09,W,L,1.0685895,visual,task
Experiment22,MD,LH_Precentral_A_precG,167_KAN_parametric_10,W,L,0.8139495,visual,task
Experiment22,MD,LH_Precentral_A_precG,190_KAN_parametric_17,W,L,1.6014385,visual,task
Experiment22,MD,LH_Precentral_A_precG,193_KAN_SpLoc_03,W,L,0.825216,visual,task
Experiment22,MD,LH_Precentral_A_precG,195_KAN_parametric_18,W,L,3.0350295,visual,task
Experiment22,MD,LH_Precentral_A_precG,196_KAN_parametric_19,W,L,0.255729,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,007_KAN_parametric_07,W,L,2.3922065,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,095_KAN_parametric_01,W,L,-0.7484215,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,124_KAN_parametric_08,W,L,0.728265,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,126_KAN_parametric_02,W,L,0.9007045,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,127_KAN_parametric_03,W,L,1.4612455,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,132_KAN_parametric_16,W,L,1.5486635,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,142_KAN_parametric_04,W,L,0.8636985,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,149_KAN_parametric_05,W,L,2.0049455,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,151_KAN_parametric_06,W,L,0.5989265,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,161_KAN_parametric_09,W,L,1.0668485,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,167_KAN_parametric_10,W,L,0.6906715,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,190_KAN_parametric_17,W,L,1.3715485,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,193_KAN_SpLoc_03,W,L,0.8453215,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,195_KAN_parametric_18,W,L,2.1447325,visual,task
Experiment22,MD,LH_Precentral_B_IFGop,196_KAN_parametric_19,W,L,0.721383,visual,task
Experiment22,MD,LH_midFrontal,007_KAN_parametric_07,W,L,0.918125,visual,task
Experiment22,MD,LH_midFrontal,095_KAN_parametric_01,W,L,-1.137836,visual,task
Experiment22,MD,LH_midFrontal,124_KAN_parametric_08,W,L,0.3493895,visual,task
Experiment22,MD,LH_midFrontal,126_KAN_parametric_02,W,L,-0.3373045,visual,task
Experiment22,MD,LH_midFrontal,127_KAN_parametric_03,W,L,1.373004,visual,task
Experiment22,MD,LH_midFrontal,132_KAN_parametric_16,W,L,0.710814,visual,task
Experiment22,MD,LH_midFrontal,142_KAN_parametric_04,W,L,1.1148015,visual,task
Experiment22,MD,LH_midFrontal,149_KAN_parametric_05,W,L,1.231702,visual,task
Experiment22,MD,LH_midFrontal,151_KAN_parametric_06,W,L,0.7829055,visual,task
Experiment22,MD,LH_midFrontal,161_KAN_parametric_09,W,L,1.1281325,visual,task
Experiment22,MD,LH_midFrontal,167_KAN_parametric_10,W,L,0.5837625,visual,task
Experiment22,MD,LH_midFrontal,190_KAN_parametric_17,W,L,0.744558,visual,task
Experiment22,MD,LH_midFrontal,193_KAN_SpLoc_03,W,L,1.4715155,visual,task
Experiment22,MD,LH_midFrontal,195_KAN_parametric_18,W,L,-0.02633,visual,task
Experiment22,MD,LH_midFrontal,196_KAN_parametric_19,W,L,-0.5486675,visual,task
Experiment22,MD,LH_midFrontalOrb,007_KAN_parametric_07,W,L,0.653137,visual,task
Experiment22,MD,LH_midFrontalOrb,095_KAN_parametric_01,W,L,-0.9559415,visual,task
Experiment22,MD,LH_midFrontalOrb,124_KAN_parametric_08,W,L,-0.617123,visual,task
Experiment22,MD,LH_midFrontalOrb,126_KAN_parametric_02,W,L,-0.344085,visual,task
Experiment22,MD,LH_midFrontalOrb,127_KAN_parametric_03,W,L,0.435679,visual,task
Experiment22,MD,LH_midFrontalOrb,132_KAN_parametric_16,W,L,0.3728125,visual,task
Experiment22,MD,LH_midFrontalOrb,142_KAN_parametric_04,W,L,0.8332515,visual,task
Experiment22,MD,LH_midFrontalOrb,149_KAN_parametric_05,W,L,2.099998,visual,task
Experiment22,MD,LH_midFrontalOrb,151_KAN_parametric_06,W,L,0.5181635,visual,task
Experiment22,MD,LH_midFrontalOrb,161_KAN_parametric_09,W,L,0.6333405,visual,task
Experiment22,MD,LH_midFrontalOrb,167_KAN_parametric_10,W,L,0.0451425,visual,task
Experiment22,MD,LH_midFrontalOrb,190_KAN_parametric_17,W,L,0.186986,visual,task
Experiment22,MD,LH_midFrontalOrb,193_KAN_SpLoc_03,W,L,1.740604,visual,task
Experiment22,MD,LH_midFrontalOrb,195_KAN_parametric_18,W,L,0.3470805,visual,task
Experiment22,MD,LH_midFrontalOrb,196_KAN_parametric_19,W,L,-0.832349,visual,task
Experiment22,MD,LH_insula,007_KAN_parametric_07,W,L,0.8873025,visual,task
Experiment22,MD,LH_insula,095_KAN_parametric_01,W,L,-0.995791,visual,task
Experiment22,MD,LH_insula,124_KAN_parametric_08,W,L,0.101682,visual,task
Experiment22,MD,LH_insula,126_KAN_parametric_02,W,L,0.2787,visual,task
Experiment22,MD,LH_insula,127_KAN_parametric_03,W,L,1.0663875,visual,task
Experiment22,MD,LH_insula,132_KAN_parametric_16,W,L,-0.0012505,visual,task
Experiment22,MD,LH_insula,142_KAN_parametric_04,W,L,1.3477005,visual,task
Experiment22,MD,LH_insula,149_KAN_parametric_05,W,L,0.8774625,visual,task
Experiment22,MD,LH_insula,151_KAN_parametric_06,W,L,0.351019,visual,task
Experiment22,MD,LH_insula,161_KAN_parametric_09,W,L,0.2653215,visual,task
Experiment22,MD,LH_insula,167_KAN_parametric_10,W,L,0.3284365,visual,task
Experiment22,MD,LH_insula,190_KAN_parametric_17,W,L,0.434255,visual,task
Experiment22,MD,LH_insula,193_KAN_SpLoc_03,W,L,0.876371,visual,task
Experiment22,MD,LH_insula,195_KAN_parametric_18,W,L,0.47329,visual,task
Experiment22,MD,LH_insula,196_KAN_parametric_19,W,L,0.389135,visual,task
Experiment22,MD,LH_medialFrontal,007_KAN_parametric_07,W,L,0.434892,visual,task
Experiment22,MD,LH_medialFrontal,095_KAN_parametric_01,W,L,-1.019447,visual,task
Experiment22,MD,LH_medialFrontal,124_KAN_parametric_08,W,L,-0.0047445,visual,task
Experiment22,MD,LH_medialFrontal,126_KAN_parametric_02,W,L,0.7615265,visual,task
Experiment22,MD,LH_medialFrontal,127_KAN_parametric_03,W,L,0.8999295,visual,task
Experiment22,MD,LH_medialFrontal,132_KAN_parametric_16,W,L,0.2928015,visual,task
Experiment22,MD,LH_medialFrontal,142_KAN_parametric_04,W,L,1.756777,visual,task
Experiment22,MD,LH_medialFrontal,149_KAN_parametric_05,W,L,1.363123,visual,task
Experiment22,MD,LH_medialFrontal,151_KAN_parametric_06,W,L,0.1467045,visual,task
Experiment22,MD,LH_medialFrontal,161_KAN_parametric_09,W,L,1.834859,visual,task
Experiment22,MD,LH_medialFrontal,167_KAN_parametric_10,W,L,0.104562,visual,task
Experiment22,MD,LH_medialFrontal,190_KAN_parametric_17,W,L,1.0550745,visual,task
Experiment22,MD,LH_medialFrontal,193_KAN_SpLoc_03,W,L,0.6185265,visual,task
Experiment22,MD,LH_medialFrontal,195_KAN_parametric_18,W,L,1.9442715,visual,task
Experiment22,MD,LH_medialFrontal,196_KAN_parametric_19,W,L,0.0875965,visual,task
Experiment22,MD,RH_postParietal,007_KAN_parametric_07,S,R,0.6058715,visual,task
Experiment22,MD,RH_postParietal,095_KAN_parametric_01,S,R,-0.9844345,visual,task
Experiment22,MD,RH_postParietal,124_KAN_parametric_08,S,R,-0.7876955,visual,task
Experiment22,MD,RH_postParietal,126_KAN_parametric_02,S,R,-0.31227525,visual,task
Experiment22,MD,RH_postParietal,127_KAN_parametric_03,S,R,0.51264375,visual,task
Experiment22,MD,RH_postParietal,132_KAN_parametric_16,S,R,-0.1637385,visual,task
Experiment22,MD,RH_postParietal,142_KAN_parametric_04,S,R,0.1399335,visual,task
Experiment22,MD,RH_postParietal,149_KAN_parametric_05,S,R,1.09558025,visual,task
Experiment22,MD,RH_postParietal,151_KAN_parametric_06,S,R,-2.07089725,visual,task
Experiment22,MD,RH_postParietal,161_KAN_parametric_09,S,R,-0.695375,visual,task
Experiment22,MD,RH_postParietal,167_KAN_parametric_10,S,R,0.24510475,visual,task
Experiment22,MD,RH_postParietal,190_KAN_parametric_17,S,R,0.06438275,visual,task
Experiment22,MD,RH_postParietal,193_KAN_SpLoc_03,S,R,0.463394,visual,task
Experiment22,MD,RH_postParietal,195_KAN_parametric_18,S,R,0.5380295,visual,task
Experiment22,MD,RH_postParietal,196_KAN_parametric_19,S,R,-0.59603275,visual,task
Experiment22,MD,RH_midParietal,007_KAN_parametric_07,S,R,0.1478855,visual,task
Experiment22,MD,RH_midParietal,095_KAN_parametric_01,S,R,-0.38099775,visual,task
Experiment22,MD,RH_midParietal,124_KAN_parametric_08,S,R,-0.4828145,visual,task
Experiment22,MD,RH_midParietal,126_KAN_parametric_02,S,R,-0.1789185,visual,task
Experiment22,MD,RH_midParietal,127_KAN_parametric_03,S,R,0.31017875,visual,task
Experiment22,MD,RH_midParietal,132_KAN_parametric_16,S,R,0.43766475,visual,task
Experiment22,MD,RH_midParietal,142_KAN_parametric_04,S,R,0.64709675,visual,task
Experiment22,MD,RH_midParietal,149_KAN_parametric_05,S,R,1.04595175,visual,task
Experiment22,MD,RH_midParietal,151_KAN_parametric_06,S,R,0.3095825,visual,task
Experiment22,MD,RH_midParietal,161_KAN_parametric_09,S,R,-0.50833475,visual,task
Experiment22,MD,RH_midParietal,167_KAN_parametric_10,S,R,1.3906625,visual,task
Experiment22,MD,RH_midParietal,190_KAN_parametric_17,S,R,0.953524,visual,task
Experiment22,MD,RH_midParietal,193_KAN_SpLoc_03,S,R,0.52242325,visual,task
Experiment22,MD,RH_midParietal,195_KAN_parametric_18,S,R,0.373177,visual,task
Experiment22,MD,RH_midParietal,196_KAN_parametric_19,S,R,-0.97767075,visual,task
Experiment22,MD,RH_antParietal,007_KAN_parametric_07,S,R,0.09917875,visual,task
Experiment22,MD,RH_antParietal,095_KAN_parametric_01,S,R,-0.583081,visual,task
Experiment22,MD,RH_antParietal,124_KAN_parametric_08,S,R,-0.87595875,visual,task
Experiment22,MD,RH_antParietal,126_KAN_parametric_02,S,R,0.55748675,visual,task
Experiment22,MD,RH_antParietal,127_KAN_parametric_03,S,R,0.38363625,visual,task
Experiment22,MD,RH_antParietal,132_KAN_parametric_16,S,R,0.18031775,visual,task
Experiment22,MD,RH_antParietal,142_KAN_parametric_04,S,R,-0.01882975,visual,task
Experiment22,MD,RH_antParietal,149_KAN_parametric_05,S,R,0.87625675,visual,task
Experiment22,MD,RH_antParietal,151_KAN_parametric_06,S,R,-1.100803,visual,task
Experiment22,MD,RH_antParietal,161_KAN_parametric_09,S,R,-0.25354175,visual,task
Experiment22,MD,RH_antParietal,167_KAN_parametric_10,S,R,0.26428375,visual,task
Experiment22,MD,RH_antParietal,190_KAN_parametric_17,S,R,0.2243615,visual,task
Experiment22,MD,RH_antParietal,193_KAN_SpLoc_03,S,R,0.392875,visual,task
Experiment22,MD,RH_antParietal,195_KAN_parametric_18,S,R,0.24661825,visual,task
Experiment22,MD,RH_antParietal,196_KAN_parametric_19,S,R,-0.78020225,visual,task
